PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZB	ZS	Z9	SN	BN	UT	PM
J	Troncoso, Andres								Rock art, ontology and cosmopolitics in the Southern Andes								TIME & MIND-THE JOURNAL OF ARCHAEOLOGY CONSCIOUSNESS AND CULTURE											10.1080/1751696X.2019.1645529				2019										0							WOS:000477400300001		
J	Khalaf, Nadia; Insoll, Timothy								Monitoring Islamic Archaeological Landscapes in Ethiopia Using Open Source Satellite Imagery								JOURNAL OF FIELD ARCHAEOLOGY											10.1080/00934690.2019.1629256				2019										0							WOS:000474967900001		
J	Eren, Metin, I; Patten, Lauren E.								Robert J.Patten (1944-2017): Life, Legacy, and Contributions to Archaeology, Lithic Technology, and Flintknapping								LITHIC TECHNOLOGY				44	3			120	131		10.1080/01977261.2019.1598624			JUL 3 2019	2019										0							WOS:000474716300002		
J	Cortell-Nicolau, Alfredo								Geomeasure: GIS and Scripting for Measuring Morphometric Variability								LITHIC TECHNOLOGY				44	3			153	165		10.1080/01977261.2019.1615805			JUL 3 2019	2019										1							WOS:000474716300004		
J	Ramacciotti, Mirco; Gallello, Gianni; Pastor, Agustin; Diez Castillo, Agustin; Garcia Puchol, Oreto								Chert Nucleus and Cortex Characterization for Archaeological Provenance Study Tested in the Prebaetic System Region (Valencian Community, Spain)								LITHIC TECHNOLOGY				44	3			166	180		10.1080/01977261.2019.1618043			JUL 3 2019	2019										0							WOS:000474716300005		
J	Bovy, Kristine M.; Moss, Madonna L.; Watson, Jessica E.; White, Frances J.; Jones, Timothy T.; Ulrich, Heather A.; Parrish, Julia K.								Evaluating Native American Bird Use and Bird Assemblage Variability along the Oregon Coast								JOURNAL OF ISLAND & COASTAL ARCHAEOLOGY				14	3			301	336		10.1080/15564894.2018.1457105			JUL 3 2019	2019										1							WOS:000472091800001		
J	Bradley, John; McNiven, Ian J.								"Why Those Old Fellas Stopped Using Them?": Socio-religious and Socio-Political Dimensions of Stone-walled Tidal Fish Trap Use and Dis-use Amongst the Yanyuwa of Northern Australia								JOURNAL OF ISLAND & COASTAL ARCHAEOLOGY				14	3			337	355		10.1080/15564894.2018.1472153			JUL 3 2019	2019										0							WOS:000472091800002		
J	Keegan, William F.								Caribbean Kinship as Instituted Process								JOURNAL OF ISLAND & COASTAL ARCHAEOLOGY				14	3			356	374		10.1080/15564894.2018.1441201			JUL 3 2019	2019										2							WOS:000472091800003		
J	Takamiya, Hiroto; Katagiri, Chiaki; Yamasaki, Shinji; Fujita, Masaki								Human Colonization of the Central Ryukyus (Amami and Okinawa Archipelagos), Japan								JOURNAL OF ISLAND & COASTAL ARCHAEOLOGY				14	3			375	393		10.1080/15564894.2018.1501443			JUL 3 2019	2019										0							WOS:000472091800004		
J	Napora, Katharine G.; Bonsall, James; Rathbone, Stuart; Thompson, Victor D.								Geoarchaeological Analysis of a Dunefield Shell Midden Site in Carrowdough Townland, County Sligo, Ireland								JOURNAL OF ISLAND & COASTAL ARCHAEOLOGY				14	3			394	410		10.1080/15564894.2018.1531332			JUL 3 2019	2019										0							WOS:000472091800005		
J	Sutton, Nicholas; Summerhayes, Glenn R.; Ford, Anne								Oposisi Revisited: a Fabric Analysis of an Early Papuan Pottery Assemblage from Yule Island, Papua New Guinea								JOURNAL OF ISLAND & COASTAL ARCHAEOLOGY				14	3			411	425		10.1080/15564894.2018.1531329			JUL 3 2019	2019										0							WOS:000472091800006		
J	Groom, Peter; Pickard, Catriona; Bonsall, Clive								Early Holocene Sea Fishing in Western Scotland: An Experimental Study								JOURNAL OF ISLAND & COASTAL ARCHAEOLOGY				14	3			426	450		10.1080/15564894.2018.1521481			JUL 3 2019	2019										0							WOS:000472091800007		
J	Gyulai, Ferenc; Szolnoki, Laszlo; Rozsa, Zoltan; Merkl, Mate; Peto, Akos								Plant Based Subsistence Strategy of the Medieval Ishmaelite (12th-13th c.) Population in the Carpathian Basin (NE-Hungary)								ENVIRONMENTAL ARCHAEOLOGY				24	3			229	247		10.1080/14614103.2017.1397872			JUL 3 2019	2019										0							WOS:000469983700001		
