PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZB	ZS	Z9	SN	BN	UT	PM
J	Tomczyk, J.; Myszka, A.; Borowska-Struginska, B.; Zalewska, M.; Turska-Szybka, A.; Olczak-Kowalczyk, D.								Periodontitis in the historical population of Radom (Poland) from the 11th to 19th centuries								INTERNATIONAL JOURNAL OF OSTEOARCHAEOLOGY				28	4			397	406		10.1002/oa.2664			JUL-AUG 2018	2018										0							WOS:000440923800003		
J	Sadr, Karim								THE ARRIVAL OF CERAMICS AT KASTEELBERG ON THE WEST COAST OF SOUTH AFRICA								SOUTH AFRICAN ARCHAEOLOGICAL BULLETIN				73	207			51	63					JUN 2018	2018										1							WOS:000460196400007		
J	Bouby, L.; Bonhomme, V.; Ivorra, S.; Pastor, T.; Rovira, N.; Tillier, M.; Pagnoux, C.; Terral, J. F.								Back from burn out: are experimentally charred grapevine pips too distorted to be characterized using morphometrics?								ARCHAEOLOGICAL AND ANTHROPOLOGICAL SCIENCES				10	4			943	954		10.1007/s12520-016-0425-x			JUN 2018	2018										1							WOS:000431795200015		
J	Bonomo, Michael F.								Ceramic production and provenance in the Yiluo Basin (Henan, China): Geoarchaeological interpretations of utilitarian craft production in the Erlitou state								ARCHAEOLOGICAL RESEARCH IN ASIA				14				80	96		10.1016/j.ara.2017.02.005			JUN 2018	2018										1							WOS:000438166000008		
J	Ledogar, Sarah Heins; Feranec, Robert S.; Zuhlke, Jessica M.								Isotopic evidence for broad diet including anadromous fish during the mid-Holocene in northeastern North America								JOURNAL OF ARCHAEOLOGICAL SCIENCE-REPORTS				19				505	512		10.1016/j.jasrep.2018.03.029			JUN 2018	2018										0							WOS:000436622400044		
J	Carrero-Pazos, Miguel								Beyond the scale. Building formal approaches for the study of spatial patterns in Galician moundscapes (NW Iberian Peninsula)								JOURNAL OF ARCHAEOLOGICAL SCIENCE-REPORTS				19				538	551		10.1016/j.jasrep.2018.03.026			JUN 2018	2018										1							WOS:000436622400047		
J	Johnson, Emily, V; Timpson, Adrian; Thomas, Mark G.; Outram, Alan K.								Reduced intensity of bone fat exploitation correlates with increased potential access to dairy fats in early Neolithic Europe								JOURNAL OF ARCHAEOLOGICAL SCIENCE				94				60	69		10.1016/j.jas.2018.04.001			JUN 2018	2018										0							WOS:000434903100007		
J	Delgado, Miguel								Stable isotope evidence for dietary and cultural change over the Holocene at the Sabana de Bogota region, Northern South America								ARCHAEOLOGICAL AND ANTHROPOLOGICAL SCIENCES				10	4			817	832		10.1007/s12520-016-0403-3			JUN 2018	2018										2							WOS:000431795200007		
J	Contreras, Daniel; Guiot, Joel; Suarez, Romain; Kirman, Alan								Reaching the human scale: A spatial and temporal downscaling approach to the archaeological implications of paleoclimate data								JOURNAL OF ARCHAEOLOGICAL SCIENCE				93				54	67		10.1016/j.jas.2018.02.013			MAY 2018	2018										5							WOS:000432502400005		
J	Godde, K.; Taylor, R. J. Wilson; Gutierrez, C.								Entheseal changes and demographic/health indicators in the upper extremity of modern Americans: Associations with age and physical activity								INTERNATIONAL JOURNAL OF OSTEOARCHAEOLOGY				28	3			285	293		10.1002/oa.2653			MAY-JUN 2018	2018										2							WOS:000435274600007		
J	Angourakis, Andreas; Martinez Ferreras, Veronica; Torrano, Alexis; Gurt Esparraguera, Josep M.								Presenting multivariate statistical protocols in R using Roman wine amphorae productions in Catalonia, Spain								JOURNAL OF ARCHAEOLOGICAL SCIENCE				93				150	165		10.1016/j.jas.2018.03.007			MAY 2018	2018										0							WOS:000432502400013		
J	Kvamme, Kenneth L.								Geophysical correlation: global versus local perspectives								ARCHAEOLOGICAL PROSPECTION				25	2			111	120		10.1002/arp.1593			APR-JUN 2018	2018										1							WOS:000434408200002		
